lat,lon,heading,filename,status,source
22.39997015056948,88.41822387471348,90,lat_22.39997015056948_lon_88.41822387471348_hdg_90_pano.jpg,OK,pano
22.39997015056948,88.41822387471348,180,lat_22.39997015056948_lon_88.41822387471348_hdg_180_pano.jpg,OK,pano
22.39997015056948,88.41822387471348,270,lat_22.39997015056948_lon_88.41822387471348_hdg_270_pano.jpg,OK,pano
22.39994757681565,88.42026944146221,0,lat_22.39994757681565_lon_88.42026944146221_hdg_0_pano.jpg,OK,pano
22.39994757681565,88.42026944146221,90,lat_22.39994757681565_lon_88.42026944146221_hdg_90_pano.jpg,OK,pano
22.39994757681565,88.42026944146221,180,lat_22.39994757681565_lon_88.42026944146221_hdg_180_pano.jpg,OK,pano
22.39994757681565,88.42026944146221,270,lat_22.39994757681565_lon_88.42026944146221_hdg_270_pano.jpg,OK,pano
22.4,88.422,0,,ZERO_RESULTS,metadata
22.4,88.422,90,,ZERO_RESULTS,metadata
22.4,88.422,180,,ZERO_RESULTS,metadata
22.4,88.422,270,,ZERO_RESULTS,metadata
22.40050407258676,88.42380469668356,0,lat_22.40050407258676_lon_88.42380469668356_hdg_0_pano.jpg,OK,pano
22.40050407258676,88.42380469668356,90,lat_22.40050407258676_lon_88.42380469668356_hdg_90_pano.jpg,OK,pano
22.40050407258676,88.42380469668356,180,lat_22.40050407258676_lon_88.42380469668356_hdg_180_pano.jpg,OK,pano
22.40050407258676,88.42380469668356,270,lat_22.40050407258676_lon_88.42380469668356_hdg_270_pano.jpg,OK,pano
22.40020419944047,88.4260758918388,0,lat_22.40020419944047_lon_88.4260758918388_hdg_0_pano.jpg,OK,pano
22.40020419944047,88.4260758918388,90,lat_22.40020419944047_lon_88.4260758918388_hdg_90_pano.jpg,OK,pano
22.40020419944047,88.4260758918388,180,lat_22.40020419944047_lon_88.4260758918388_hdg_180_pano.jpg,OK,pano
22.40020419944047,88.4260758918388,270,lat_22.40020419944047_lon_88.4260758918388_hdg_270_pano.jpg,OK,pano
22.39952018713502,88.42776014545784,0,lat_22.39952018713502_lon_88.42776014545784_hdg_0_pano.jpg,OK,pano
22.39952018713502,88.42776014545784,90,lat_22.39952018713502_lon_88.42776014545784_hdg_90_pano.jpg,OK,pano
22.39952018713502,88.42776014545784,180,lat_22.39952018713502_lon_88.42776014545784_hdg_180_pano.jpg,OK,pano
22.39952018713502,88.42776014545784,270,lat_22.39952018713502_lon_88.42776014545784_hdg_270_pano.jpg,OK,pano
22.4,88.43,0,,ZERO_RESULTS,metadata
22.4,88.43,90,,ZERO_RESULTS,metadata
22.4,88.43,180,,ZERO_RESULTS,metadata
